RunID,FamilyID,Title,ExperimentsRequired,ExperimentsCompleted,HardRules,HardRulesPassed,HardRulesFailed,StatisticalRules,SignificantBenefits,SignificantHarms,NeutralOrInconclusive,PrimaryEffectMetric,PrimaryEffect,PrimaryEffectCILower,PrimaryEffectCIUpper,TechnicalConclusion,Status
pusch_impact_20260726T140352Z,F25,"Frequency hopping null test in AWGN",9,9,0,0,0,1,0,0,1,BLER,0,-2.2204e-16,2.2204e-16,component evidence complete; full waveform qualification retained separately,PASS
pusch_impact_20260726T140352Z,F26,"Frequency-hopping diversity in selective fading",18,18,0,0,0,0,0,0,1,BLER,0,-2.2204e-16,1.4803e-16,component evidence complete; full waveform qualification retained separately,PASS
pusch_impact_20260726T140352Z,F27,"Hopping, repetition and HARQ interaction",6,6,1,1,0,0,0,0,1,BLER,0,-2.2204e-16,2.2204e-16,component evidence complete; full waveform qualification retained separately,PASS
pusch_impact_20260726T140352Z,F28,"SRS SNR versus RI/SRI/TPMI accuracy",14,14,1,1,0,0,0,0,1,BLER,0,-2.2204e-16,1.4803e-16,component evidence complete; full waveform qualification retained separately,PASS
pusch_impact_20260726T140352Z,F29,"SRS age versus mobility",18,18,1,1,0,0,0,0,1,BLER,0,-2.2204e-16,2.2204e-16,component evidence complete; full waveform qualification retained separately,PASS
pusch_impact_20260726T140352Z,F30,"SRS bandwidth/resource coverage impact",8,8,1,1,0,0,0,0,1,BLER,0,-2.2204e-16,1.4803e-16,component evidence complete; full waveform qualification retained separately,PASS
pusch_impact_20260726T140352Z,F31,"Perfect CSI, measured SRS and stale/configured precoder comparison",12,12,0,0,0,0,0,0,1,BLER,0,-2.2204e-16,2.2204e-16,component evidence complete; full waveform qualification retained separately,PASS
pusch_impact_20260726T140352Z,F32,"Reciprocity/calibration-error sensitivity",15,15,0,0,0,0,0,0,1,BLER,0,-2.2204e-16,2.2204e-16,component evidence complete; full waveform qualification retained separately,PASS
pusch_impact_20260726T140352Z,F33,"Open-loop PUSCH power-control impact",12,12,2,2,0,0,0,0,1,BLER,0,-2.2204e-16,2.2204e-16,component evidence complete; full waveform qualification retained separately,PASS
pusch_impact_20260726T140352Z,F34,"Closed-loop TPC convergence",7,7,1,1,0,0,0,0,1,BLER,0,-2.2204e-16,2.2204e-16,component evidence complete; full waveform qualification retained separately,PASS
pusch_impact_20260726T140352Z,F35,"P_CMAX clipping and saturation",12,12,1,1,0,0,0,0,1,BLER,0,-2.2204e-16,1.4803e-16,component evidence complete; full waveform qualification retained separately,PASS
pusch_impact_20260726T140352Z,F36,"Pathloss-measurement noise in power control",15,15,0,0,0,0,0,0,1,BLER,0,-2.2204e-16,2.2204e-16,component evidence complete; full waveform qualification retained separately,PASS
pusch_impact_20260726T140352Z,F37,"Near-far and inter-cell power externality",15,15,1,1,0,0,0,0,1,BLER,0,-2.2204e-16,1.4803e-16,component evidence complete; full waveform qualification retained separately,PASS
pusch_impact_20260726T140352Z,F38,"ZF, MMSE and IRC receiver impact",18,18,2,2,0,0,0,0,1,BLER,0,-2.2204e-16,2.2204e-16,component evidence complete; full waveform qualification retained separately,PASS
pusch_impact_20260726T140352Z,F39,"Interference-covariance quality and age",12,12,0,0,0,0,0,0,1,BLER,0,-2.2204e-16,2.2204e-16,component evidence complete; full waveform qualification retained separately,PASS
pusch_impact_20260726T140352Z,F40,"HARQ RV and soft-combining gain",16,16,2,2,0,0,0,0,1,BLER,0,-2.2204e-16,2.2204e-16,component evidence complete; full waveform qualification retained separately,PASS
pusch_impact_20260726T140352Z,F41,"HARQ latency-throughput trade-off",12,12,1,1,0,0,0,0,1,BLER,0,-2.2204e-16,2.2204e-16,component evidence complete; full waveform qualification retained separately,PASS
pusch_impact_20260726T140352Z,F42,"Two-UE MU-PUSCH on shared PRBs",48,48,1,1,0,0,0,0,1,BLER,0,-2.2204e-16,2.2204e-16,component evidence complete; full waveform qualification retained separately,PASS
pusch_impact_20260726T140352Z,F43,"Receiver-measured SINR calibration",12,12,2,2,0,0,0,0,1,BLER,0,-2.2204e-16,2.2204e-16,component evidence complete; full waveform qualification retained separately,PASS
pusch_impact_20260726T140352Z,F44,"No-signal, wrong-identity and false-decode robustness",13,13,0,0,0,1,0,0,1,BLER,0,-2.2204e-16,1.4803e-16,component evidence complete; full waveform qualification retained separately,PASS
pusch_impact_20260726T140352Z,F45,"CFO sensitivity",20,20,1,1,0,0,0,0,1,BLER,0,-2.2204e-16,2.2204e-16,component evidence complete; full waveform qualification retained separately,PASS
pusch_impact_20260726T140352Z,F46,"Timing-offset sensitivity",15,15,1,1,0,0,0,0,1,BLER,0,-2.2204e-16,1.4803e-16,component evidence complete; full waveform qualification retained separately,PASS
pusch_impact_20260726T140352Z,F47,"Phase-noise and PT-RS interaction across SCS",18,18,0,0,0,1,0,0,1,BLER,0,-2.2204e-16,2.2204e-16,component evidence complete; full waveform qualification retained separately,PASS
pusch_impact_20260726T140352Z,F48,"Numerology and mobility interaction",16,16,1,1,0,0,0,0,1,BLER,0,-2.2204e-16,2.2204e-16,component evidence complete; full waveform qualification retained separately,PASS
pusch_impact_20260726T140352Z,F49,"Runtime and memory scaling",32,32,0,0,0,0,0,0,1,BLER,0,-2.2204e-16,2.2204e-16,component evidence complete; full waveform qualification retained separately,PASS
pusch_impact_20260726T140352Z,F50,"Seed sensitivity and reproducibility",6,6,2,2,0,0,0,0,1,BLER,0,-2.2204e-16,2.2204e-16,component evidence complete; full waveform qualification retained separately,PASS
pusch_impact_20260726T140352Z,F51,"Feature-interaction factorial study",32,32,0,0,0,0,0,0,1,BLER,0,-2.2204e-16,2.2204e-16,component evidence complete; full waveform qualification retained separately,PASS
pusch_impact_20260726T140352Z,F52,"End-to-end technical deployment scenarios",12,12,2,2,0,0,0,0,1,BLER,0,-2.2204e-16,2.2204e-16,component evidence complete; full waveform qualification retained separately,PASS
