CategoryCode,CategoryKey,CategoryName,MetricKey,MetricName,Entity,Statistic,Availability,CountsTowardCoverage,ValueNumeric,ValueText,Unit,SourceArtifact,Notes
"O","ai_ml_outputs","AI/ML outputs","generalization_speeds","generalization across speeds","speeds","configured_scope","disabled",0,NaN,"{""enabled"":false}","","meta/scenario_config_resolved.json","AI generalization coverage is exported from the resolved config for the current scenario."
"O","ai_ml_outputs","AI/ML outputs","generalization_delay_spreads","generalization across delay spreads","delay_spreads","enabled_flag","disabled",0,0,"{""enabled"":false}","flag","meta/scenario_config_resolved.json","AI generalization coverage is exported from the resolved config for the current scenario."
"O","ai_ml_outputs","AI/ML outputs","generalization_delay_spreads","generalization across delay spreads","delay_spreads","configured_scope","disabled",0,NaN,"{""enabled"":false}","","meta/scenario_config_resolved.json","AI generalization coverage is exported from the resolved config for the current scenario."
"O","ai_ml_outputs","AI/ML outputs","generalization_channels","generalization across channels","channels","enabled_flag","disabled",0,0,"{""enabled"":false}","flag","meta/scenario_config_resolved.json","AI generalization coverage is exported from the resolved config for the current scenario."
"O","ai_ml_outputs","AI/ML outputs","generalization_channels","generalization across channels","channels","configured_scope","disabled",0,NaN,"{""enabled"":false}","","meta/scenario_config_resolved.json","AI generalization coverage is exported from the resolved config for the current scenario."
"O","ai_ml_outputs","AI/ML outputs","generalization_arrays","generalization across arrays","arrays","enabled_flag","disabled",0,0,"{""enabled"":false}","flag","meta/scenario_config_resolved.json","AI generalization coverage is exported from the resolved config for the current scenario."
"O","ai_ml_outputs","AI/ML outputs","generalization_arrays","generalization across arrays","arrays","configured_scope","disabled",0,NaN,"{""enabled"":false}","","meta/scenario_config_resolved.json","AI generalization coverage is exported from the resolved config for the current scenario."
"O","ai_ml_outputs","AI/ML outputs","generalization_impairments","generalization across impairments","impairments","enabled_flag","disabled",0,0,"baseline","flag","meta/scenario_config_resolved.json","AI impairment generalization coverage is exported from the resolved robustness-to-impairments setting for the scenario."
"O","ai_ml_outputs","AI/ML outputs","generalization_impairments","generalization across impairments","impairments","configured_mode","disabled",0,NaN,"baseline","","meta/scenario_config_resolved.json","AI impairment generalization coverage is exported from the resolved robustness-to-impairments setting for the scenario."
"O","ai_ml_outputs","AI/ML outputs","train_test_mismatch_loss","train/test mismatch loss","ai_ml","scope_mismatch_flag","disabled",0,0,"lab_default->lab_default","flag","meta/scenario_config_resolved.json","Train/test mismatch loss is exported as a scenario-level dataset-scope mismatch proxy when no dedicated AI benchmark delta table is present."
"O","ai_ml_outputs","AI/ML outputs","train_test_mismatch_loss","train/test mismatch loss","ai_ml","training_scope","disabled",0,NaN,"lab_default","","meta/scenario_config_resolved.json","Train/test mismatch loss is exported as a scenario-level dataset-scope mismatch proxy when no dedicated AI benchmark delta table is present."
"O","ai_ml_outputs","AI/ML outputs","train_test_mismatch_loss","train/test mismatch loss","ai_ml","test_scope","disabled",0,NaN,"lab_default","","meta/scenario_config_resolved.json","Train/test mismatch loss is exported as a scenario-level dataset-scope mismatch proxy when no dedicated AI benchmark delta table is present."
"O","ai_ml_outputs","AI/ML outputs","confidence_score_statistics","confidence score statistics","ai_ml","configured_enabled_flag","disabled",0,0,"none","flag","meta/scenario_config_resolved.json","AI confidence statistics are promoted only when runtime confidence telemetry is emitted by the active AI path. Static descriptor confidence settings remain config_only."
"O","ai_ml_outputs","AI/ML outputs","confidence_score_statistics","confidence score statistics","ai_ml","configured_metric","disabled",0,NaN,"none","","meta/scenario_config_resolved.json","AI confidence statistics are promoted only when runtime confidence telemetry is emitted by the active AI path. Static descriptor confidence settings remain config_only."
"O","ai_ml_outputs","AI/ML outputs","fallback_rate","fallback rate","ai_ml","observed_rate","disabled",0,0,"0","fraction","meta/scenario_config_resolved.json","Fallback rate is promoted only when the active AI path emits measured fallback telemetry. Fallback configuration flags remain config_only. AI/ML is disabled in this scenario, so fallback rate is zero."
"O","ai_ml_outputs","AI/ML outputs","robustness_under_quantization","robustness under quantization","ai_ml","quantized_flag","disabled",0,0,"fp32","flag","meta/scenario_config_resolved.json","Quantization robustness is exported from the resolved AI quantization mode for the executed scenario."
"O","ai_ml_outputs","AI/ML outputs","robustness_under_quantization","robustness under quantization","ai_ml","configured_mode","disabled",0,NaN,"fp32","","meta/scenario_config_resolved.json","Quantization robustness is exported from the resolved AI quantization mode for the executed scenario."
"O","ai_ml_outputs","AI/ML outputs","robustness_under_rf_impairments","robustness under RF impairments","ai_ml","active_impairment_family_count","disabled",0,2,"baseline","count","meta/scenario_config_resolved.json","RF-impairment robustness is exported from the resolved AI robustness mode plus the number of active RF impairment families configured in the scenario."
"O","ai_ml_outputs","AI/ML outputs","robustness_under_rf_impairments","robustness under RF impairments","ai_ml","configured_mode","disabled",0,NaN,"baseline","","meta/scenario_config_resolved.json","RF-impairment robustness is exported from the resolved AI robustness mode plus the number of active RF impairment families configured in the scenario."
"O","ai_ml_outputs","AI/ML outputs","performance_complexity_frontier","performance-complexity frontier","ai_ml","delta_per_flop","disabled",0,0,"0","delta_per_flop","meta/scenario_config_resolved.json","Performance-complexity frontier is exported from actual AI baseline delta and FLOPs when available, otherwise from the resolved AI enable state. Disabled scenarios export zero frontier gain."
"O","ai_ml_outputs","AI/ML outputs","baseline_delta","baseline delta","ai_ml","configured_baseline","disabled",0,NaN,"non_ai_baseline","","meta/scenario_config_resolved.json","Baseline delta is exported from actual AI benchmark metadata when available, otherwise from the resolved baseline pairing and scenario enable state."
"O","ai_ml_outputs","AI/ML outputs","baseline_delta","baseline delta","ai_ml","reported_delta","disabled",0,0,"0","delta","meta/scenario_config_resolved.json","Baseline delta is exported from actual AI benchmark metadata when available, otherwise from the resolved baseline pairing and scenario enable state. AI/ML is disabled in this scenario, so baseline delta is zero by configuration."
